name,university,category,description,x_id,instagram_id,line_url,website_url,member_count,activity_frequency,logo_url,is_verified
アコースティックギター同好会,名古屋大学,文化系（音楽・演劇・アート）,,@Acoustic_NU,@acoustic_nu,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
箏曲部,名古屋大学,運動系（スポーツ・アウトドア）,,@soukyoku_nu,@nagoya.univ_soukyoku,,https://www.nua.ac.jp/teacher/detail/20174139.html,,,,FALSE
書道サークル和,名古屋大学,文化系（音楽・演劇・アート）,,@nagomi_meidai,@nagomi_meidai,,https://lit.link/nagomimeidai,,,,FALSE
Chess Circle,名古屋大学,趣味・その他,,@NUChessCircle,@nuchesscircle,,https://meidaisai.com/autumn/47th/nuchesscircle/,,,,FALSE
N30N,名古屋大学,趣味・その他,,,@popular,,https://meidaisai.com/65th/volunteer-show/,,,,FALSE
飛行ロボットサークルNAVIX,名古屋大学,文化系（音楽・演劇・アート）,,@nu_navix,,,https://search.yahoo.co.jp/realtime/search?ei=UTF-8&p=%23%E5%90%8D%E5%A4%A7&rkf=1&ifr=tl_hash,,月2日,,FALSE
ポーカーサークルNUts,名古屋大学,文化系（音楽・演劇・アート）,,@NU_poker,,,https://www.nagoya-u.ac.jp/admissions/voice/event/nuts.html,,週2回,,FALSE
レゴ部,名古屋大学,運動系（スポーツ・アウトドア）,,@NULC_LEGO,@nagoya_university_lego_club,,https://www.bricktomato.online/legoclub/,,月1日,,FALSE
アーチェリー部,名古屋大学,運動系（スポーツ・アウトドア）,,@nuarchery,@nanzan_archery,,https://note.com/nagoyauniversity/n/nd9d410a30793,,月4日,,FALSE
合気道部,名古屋大学,運動系（スポーツ・アウトドア）,,@nuaikido,@nu.aikido,,https://www.hpkanbu.tok2.cloud/,,,,FALSE
アメリカンフットボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@SilverBacks_PR,@nu_grampus,,https://nugrampusgia.wixstudio.com/home,108人,,,FALSE
居合道部,名古屋大学,運動系（スポーツ・アウトドア）,,@iaido_nagoya_u,@nufs_nuas_iaido,,https://nagoya-u-iaido.netlify.app/,,,,FALSE
オリエンテーリング部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoyaorien,@meidaiorien,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
空手道部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_karate,@nu_karate,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
弓道部,名古屋大学,運動系（スポーツ・アウトドア）,,@MeikyuShinkan26,@nagoya_univ_kyudoubu,,https://www.med.nagoya-u.ac.jp/medical_J/school/campus-life/clubs/,,,,FALSE
剣道部,名古屋大学,運動系（スポーツ・アウトドア）,,@num_kendo,@meidai_kendo,,https://www.med.nagoya-u.ac.jp/medical_J/school/campus-life/clubs/,,,,FALSE
航空部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_aircraft,@nit_gliderclub,,https://nagoya-u.2024.giving-campaign.jp/groups?id=4b9b076a-d130-4e37-94ef-02307b3239ce,,,,FALSE
硬式庭球部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_tennis_sk,@nagoya.univ_tennis,,https://meidai-tennis.jimdofree.com/,,,,FALSE
硬式野球部,名古屋大学,運動系（スポーツ・アウトドア）,,@meidaibaseball,@meidai_baseball,,https://meidaimedical.jimdofree.com/%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B/,,,,FALSE
ゴルフ部,名古屋大学,運動系（スポーツ・アウトドア）,,@numgolf72,@nagoya_golfffff,,https://numgolf.com/menu.html,50人,,,FALSE
サイクリング部,名古屋大学,運動系（スポーツ・アウトドア）,,@NUCCdotJP,@nucc_official,,https://nucc.jp/,,月1日,,FALSE
サッカー部,名古屋大学,運動系（スポーツ・アウトドア）,,@msdkk1979,@msd_soccer,,https://ameblo.jp/nagoyaunivfc1940/entry-12590062657.html,5人,,,FALSE
自動車部,名古屋大学,運動系（スポーツ・アウトドア）,,@nitech_406,@nuac_tarodai,,https://ac-406motorworks.club.nitech.ac.jp/,,月1日,,FALSE
柔道部,名古屋大学,運動系（スポーツ・アウトドア）,,@meidai_judo,@nagoya_university_judo_club,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
準硬式野球部,名古屋大学,運動系（スポーツ・アウトドア）,,@ncu_junko,@meidai.medical,,https://meidaimedical.jimdofree.com/%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B/,,,,FALSE
少林寺拳法部,名古屋大学,運動系（スポーツ・アウトドア）,,@NGU_SHORINJI,@aidai_shorinji,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
水泳部,名古屋大学,運動系（スポーツ・アウトドア）,,@ncuswimmingclub,@nagoyaunivswim_2026shinkan,,https://ameblo.jp/nusc-nuwpt/entry-12796938100.html,,月1日,,FALSE
スキー部,名古屋大学,運動系（スポーツ・アウトドア）,,@nusrt,@nagoyauniv.skiteam,,https://www.med.nagoya-u.ac.jp/medical_J/school/campus-life/clubs/,,,,FALSE
相撲部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_sumo,@nu_sumosumo,,https://www.nua.ac.jp/info/detail/post_518.html,,,,FALSE
男子ソフトボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@nusoft_official,@nu_softball123,,https://www.kobe-shinwa.ac.jp/campuslife/lecture/youran.pdf,,週１回,,FALSE
体操部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoya_gym,@nagoya_univ_gymnastics,,https://7goya-gym.1net.jp/,,,,FALSE
軟式野球部,名古屋大学,運動系（スポーツ・アウトドア）,,@edamame26376,@chuck_nitech,,https://www.sugiyama-u.ac.jp/univ/campus/club/mtcov30000000i5x-att/club_guide_2025.pdf,19人,週に2回,,FALSE
日本拳法部,名古屋大学,運動系（スポーツ・アウトドア）,,@ncunikken,@popular,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
馬術部,名古屋大学,運動系（スポーツ・アウトドア）,,@meishidai_uma,@washikibazyutu,,https://nagoya-u.2024.giving-campaign.jp/groups?group=a2d21cbc-ac07-41ec-81b8-2f315c69d5e1&image-type=group-ad&group-id=a2d21cbc-ac07-41ec-81b8-2f315c69d5e1,,,,FALSE
男子バスケットボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@RPC_basketball,@nagoyabsk_verdures,,https://ameblo.jp/nagoyaubbc/entry-12661514215.html,,,,FALSE
女子バスケットボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoyabbc_girl,@nagoya_bskgirls,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
男子バレーボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoyavolley22,@nagoya_volley,,http://nuvc.web.fc2.com/shinkan/shinkan.men.html,,週4回,,FALSE
女子バレーボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@num_vb,@nagoya_univ.volley,,http://nuvc.web.fc2.com/,,,,FALSE
ハンドボール部,名古屋大学,運動系（スポーツ・アウトドア）,,@meidaihandball,@num_handball,,https://www.med.nagoya-u.ac.jp/medical_J/school/campus-life/clubs/,,,,FALSE
フィギュアスケート部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoya_univ_fsc,@nagoya.univ.fsc,,https://www.sugiyama-u.ac.jp/univ/campus/club/sports-circle.html,,,,FALSE
フォーミュラーチームFEM,名古屋大学,文化系（音楽・演劇・アート）,,@j4in8dgfZu,@okakou.bb,,https://search.yahoo.co.jp/realtime/search?ei=UTF-8&p=%23%E6%98%A5%E3%81%8B%E3%82%89%E5%90%8D%E5%A4%A7&md=h&rkf=1,,毎週,,FALSE
フライングディスク部,名古屋大学,運動系（スポーツ・アウトドア）,,@Blooms_Ultimate,@nagoya.univ.blooms,,https://nagoya-u.2024.giving-campaign.jp/groups?id=4b9b076a-d130-4e37-94ef-02307b3239ce,,,,FALSE
舞踏研究会,名古屋大学,学術・研究（ゼミ・研究会・勉強会）,,@meidaibuken,@meijobuken,,https://www.ameba.jp/profile/general/meidaibuken/,,,,FALSE
ボクシング部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_boxing,@nu_boxing,,https://www.nagoya-su.ac.jp/guide/circle/,,,,FALSE
ヨット部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_sailing2021,@nagoyauniv.sailing,,https://nagoya-u.2024.giving-campaign.jp/groups?id=9eb1e97a-0cb7-4109-b631-b0abecc00bf1,,,,FALSE
ライフル射撃部,名古屋大学,運動系（スポーツ・アウトドア）,,@nursc_,@meijo__rifle,,https://www.dentsu.co.jp/knowledge/ad_nenpyo.html,,週6回,,FALSE
ラグビー部,名古屋大学,運動系（スポーツ・アウトドア）,,@nurfc_,@nagoya.med_rfc,,https://www.nurfc.jp/,,,,FALSE
陸上ホッケー部,名古屋大学,運動系（スポーツ・アウトドア）,,@nu_zenshinkan,@nagoyau_tf,,https://meidai-posters.jimdosite.com/%E3%82%AF%E3%83%A9%E3%83%96%E7%B4%B9%E4%BB%8B/,67人,週3回,,FALSE
ワンダーフォーゲル部,名古屋大学,運動系（スポーツ・アウトドア）,,@nagoyamedwangel,@nuwv_1959,,https://www.med.nagoya-u.ac.jp/medical_J/school/campus-life/clubs/,,,,FALSE
名大祭実行委員会,名古屋大学,イベント・企画（インカレ・学園祭等）,,@meidaisai_NU,@meidaisai_nstagram,,https://meidaisai.com/65th/shinkan/,,,,FALSE
全学会,名古屋大学,学術・研究（ゼミ・研究会・勉強会）,,@nu_zengakukai,@air_nagoya_uni,,https://www.japan.dentsu.com/jp/news.html,,月5日,,FALSE
バレーボール部,大阪大学,運動系（スポーツ・アウトドア）,,@OU_Attack25,@attack25_ou,,,,,,FALSE
バスケットボール部,大阪大学,運動系（スポーツ・アウトドア）,,@m61219120,@labatts_osaka_u,,,,,,FALSE
サッカー部,大阪大学,運動系（スポーツ・アウトドア）,,@OsakaUnivsoccer,@makihalala,,,,,,FALSE
ハンドボール部,大阪大学,運動系（スポーツ・アウトドア）,,@Osaka_u_hankyu,@osaka_u.handball.hankyu,,,,,,FALSE
女子バスケットボール部,大阪大学,運動系（スポーツ・アウトドア）,,@ou_womensbasket,@oubasket,,,,,,FALSE
ラクロス部,大阪大学,運動系（スポーツ・アウトドア）,,@osaka_lacrosse,@osakalax_shinkan2026,,,,,,FALSE
女子ラクロス部,大阪大学,運動系（スポーツ・アウトドア）,,@osaka_lacrosse,@osaka.w.lacrosse,,,,,,FALSE
アイセック,大阪大学,文化系（音楽・演劇・アート）,,@aiesec_osaka,@aiesec_jp_osaka,,,,,,FALSE
競技かるた会,大阪大学,運動系（スポーツ・アウトドア）,,@handaikaruta25,@handai_karuta,,,,,,FALSE
お祭りダンスサークル祭楽人,大阪大学,文化系（音楽・演劇・アート）,,@madani_tweet,@madani_handai,,,,,,FALSE
体育会,大阪大学,趣味・その他,,@oudc3000,@ou_archery,,https://ou-orientation.com/search/180/,,毎週,,FALSE
合気道部,大阪大学,運動系（スポーツ・アウトドア）,,@handaiaikidobu,@handaiaikidobu,,https://meiji.2025.giving-campaign.jp/groups?id=8d9a36e4-ab4e-4c42-8269-d90ca2dce9f9,,,,FALSE
剣道部,大阪大学,運動系（スポーツ・アウトドア）,,@handai_kendo,@ou_kendo,,https://www.osaka-sandai.ac.jp/club_circle/club/63,,,,FALSE
柔道部,大阪大学,運動系（スポーツ・アウトドア）,,@handaijudo,@handai_judo,,https://www.ouhs.jp/facility/firstgymnasium1f02/,,,,FALSE
空手道部,大阪大学,運動系（スポーツ・アウトドア）,,@ou_karatedo,@ou.karatedo,,https://oukkaratedo.jimdofree.com/,,,,FALSE
弓道部,大阪大学,運動系（スポーツ・アウトドア）,,@HandaiJ_Archery,@handaikyudo_shinkan2024,,http://handaikyudo.web.fc2.com/,,月7日,,FALSE
卓球部,大阪大学,運動系（スポーツ・アウトドア）,,@Pinton_Handai,@pinton_handai,,https://welcome.omu-zichikai.jp/tabletennis/,,,,FALSE
バドミントン部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisyoukai,@dazs_badminton_ou,,https://badmintonzoo.jimdofree.com/,,,,FALSE
フェンシング部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisyoukai,@osaka.u.fencing,,https://osakaufencing.wixsite.com/osaka-u-fencing/contact,,,,FALSE
体操部,大阪大学,運動系（スポーツ・アウトドア）,,@gymougc,@omu_gymnastics,,https://omu.2025.giving-campaign.jp/groups?id=86357940-f985-46ba-8ae2-2689dd3d3a67,,,,FALSE
硬式庭球部,大阪大学,運動系（スポーツ・アウトドア）,,@outc_shinkan,@outc_official_b,,https://outcofficial.wixsite.com/outc,,,,FALSE
ソフトテニス部,大阪大学,運動系（スポーツ・アウトドア）,,@ou_stt_official,@ou_softtennis_shinkan2026,,https://linktr.ee/hus_shinkan2023,,,,FALSE
陸上競技部,大阪大学,運動系（スポーツ・アウトドア）,,@osutandf,@osutand_official,,https://www.osaka-sandai.ac.jp/club_circle/club/190,,,,FALSE
硬式野球部,大阪大学,運動系（スポーツ・アウトドア）,,@osaka_jbc,@osaka_bbc_2026_,,https://osakabbc18.wixsite.com/baseball/%E8%A4%87%E8%A3%BD-%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B,,,,FALSE
準硬式野球部,大阪大学,運動系（スポーツ・アウトドア）,,@daisandaizyunko,@osu_junko_baseball,,https://www.osaka-sandai.ac.jp/club_circle/club/88,,毎週,,FALSE
ラグビー部,大阪大学,運動系（スポーツ・アウトドア）,,@ocurfc2021,@osakau_rugby,,https://autumn2023.osaka-u.giving-campaign.jp/participants?group=97362495-0365-4538-a4e6-8dfde34561b4,,,,FALSE
フィールドホッケー部,大阪大学,運動系（スポーツ・アウトドア）,,@oufh2020,@handai_hockey,,https://www.jyukubaito.com/jyukubaito_blog/ocu_fieldhockey/,,,,FALSE
水泳部,大阪大学,運動系（スポーツ・アウトドア）,,@handai_swim,@osakauniv.swimteam,,https://linktr.ee/handaisuikyu,,,,FALSE
ヨット部,大阪大学,運動系（スポーツ・アウトドア）,,@osakayacht1934,@osaka_yacht_ms,,https://handaiyacht.jimdofree.com/,,月7日,,FALSE
漕艇部,大阪大学,運動系（スポーツ・アウトドア）,,@rowing_oumed_rn,@osakaunivrow_sinkan21,,https://student-union.2025.giving-campaign.jp/groups?id=773c3cd0-ce1a-4ea8-bc6f-098770e951f9,,,,FALSE
航空部,大阪大学,運動系（スポーツ・アウトドア）,,@oitavc2025,@oit_kouku50,,https://www.omu.ac.jp/campus-life/activities/list/glider/index.html,,毎週,,FALSE
自動車部,大阪大学,運動系（スポーツ・アウトドア）,,@osuracingclub,@osuracingclub,,https://www.osaka-sandai.ac.jp/club_circle/club/84,,毎週,,FALSE
ライフル射撃部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisyoukai,,,https://oursc.main.jp/member.html,,,,FALSE
山岳部,大阪大学,運動系（スポーツ・アウトドア）,,@ouwv_official,@osu_sangakubu,,https://handai-climbing.jimdofree.com/%E3%83%96%E3%83%AD%E3%82%B0/,7人,月２日,,FALSE
スキー部,大阪大学,運動系（スポーツ・アウトドア）,,@jungfrauosaka,@osaka.u.dent.ski,,https://hanndaidemoski.jimdofree.com/,,,,FALSE
ワンダーフォーゲル部,大阪大学,運動系（スポーツ・アウトドア）,,@ouwv_official,@ouwv_official,,https://www.ouwv.net/,,,,FALSE
応援団,大阪大学,運動系（スポーツ・アウトドア）,,@oucp1962,@handai_oh_endan,,https://www.oucp1962.com/about,,,,FALSE
女子卓球部,大阪大学,運動系（スポーツ・アウトドア）,,@Handaiballgame,@pinton_handai,,https://welcome.omu-zichikai.jp/tabletennis/,,,,FALSE
女子バレーボール部,大阪大学,運動系（スポーツ・アウトドア）,,@osuvolleycircle,@ou_volley,,https://www.ouhs.jp/ouhs-athletics/womensvolleyball/,,,,FALSE
女子バドミントン部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisyoukai,@dazs21st.22nd.2026,,https://badmintonzoo.jimdofree.com/,,,,FALSE
女子ソフトテニス部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisyoukai,@ou_softtennis_shinkan2026,,https://linktr.ee/hus_shinkan2023,,,,FALSE
釣部,大阪大学,運動系（スポーツ・アウトドア）,,@OUFC_twit,@handaitsuribu,,https://twstalker.com/OUFC_twit,,,,FALSE
アーチェリー部,大阪大学,運動系（スポーツ・アウトドア）,,@osu_archery,@ou_archery,,https://www.osaka-sandai.ac.jp/club_circle/club/19,,,,FALSE
少林寺拳法部,大阪大学,運動系（スポーツ・アウトドア）,,@osuskp,@handai_shorinji,,http://www.newvod.com/club_circle/club/90,,,,FALSE
アメリカンフットボール部,大阪大学,運動系（スポーツ・アウトドア）,,@Go_Go_TRIDENTS,@ou_tridents,,https://www.tridents.jp/,,,,FALSE
ゴルフ部,大阪大学,運動系（スポーツ・アウトドア）,,@handaigolf,@handai_golfteam_2022,,https://www.osaka-sandai.ac.jp/club_circle/club/74,,,,FALSE
サイクリング部,大阪大学,運動系（スポーツ・アウトドア）,,@ouccracer,@ouccracer,,https://oucc.jp/main/,,,,FALSE
ボクシング部,大阪大学,運動系（スポーツ・アウトドア）,,@handai_boxing2,@handai_boxing,,https://www.ouhs.jp/ouhs-athletics/boxing/introduction/,,,,FALSE
アイスホッケー部,大阪大学,運動系（スポーツ・アウトドア）,,@icehockeyosakau,@osakauniv.icehockey,,https://bukatsunomikata.co.jp/movie/index.php?sort=10,,,,FALSE
フィギュアスケート部,大阪大学,運動系（スポーツ・アウトドア）,,@daikei_figure,@oufsc,,https://www.osaka-ue.ac.jp/campus/club/club01/iceskating_figure.html,,毎週,,FALSE
探検部,大阪大学,運動系（スポーツ・アウトドア）,,@OUEC_tankenbu,@ouec_tanken,,https://www.omu.ac.jp/campus-life/activities/list/explore/index.html,,,,FALSE
ソフトボール部,大阪大学,運動系（スポーツ・アウトドア）,,@handaisoft2021,@bohemians2021,,https://osaka-univ-softball.jimdofree.com/blog/,5人,週4回,,FALSE
スキューバダイビング部,大阪大学,運動系（スポーツ・アウトドア）,,@oudc3000,@oudc3000.,,http://www.ousu.jp/link.html,,,,FALSE
オリエンテーリング部,大阪大学,運動系（スポーツ・アウトドア）,,@hdolcnew,@handai_olc,,http://www.ousu.jp/magazine/club-data/vol59_section2-1.pdf,49人,週2回,,FALSE
女子ハンドボール部,大阪大学,運動系（スポーツ・アウトドア）,,@ougirlshand,@osaka_u.handball.hankyu,,https://www.osaka-sandai.ac.jp/club_circle/club/175,,,,FALSE
スポーツチャンバラ部,大阪大学,運動系（スポーツ・アウトドア）,,@osakasandai,@spochan_handai,,https://www.osaka-sandai.ac.jp/club_circle/club/253,,毎週,,FALSE
チアリーディング部,大阪大学,運動系（スポーツ・アウトドア）,,@oucp1962,@oucc.cheer_rebels,,https://cheer-community.com/pref27/cat2/,,毎週,,FALSE
基礎スキー部,大阪大学,運動系（スポーツ・アウトドア）,,@jungfrauosaka,@jungfrau,,https://hanndaidemoski.jimdofree.com/,,,,FALSE
アルティメット部,大阪大学,運動系（スポーツ・アウトドア）,,@enn_cerchio,@handai_ultimateofficial,,https://www.omu.ac.jp/campus-life/activities/list/satsuna/index.html,60人,,,FALSE
ウインドサーフィン部,大阪大学,運動系（スポーツ・アウトドア）,,@osakawind87,,,https://www.johnsnews.com/entry/wind,,毎週,,FALSE
キャップ投げサークル,大阪大学,文化系（音楽・演劇・アート）,,@ou_ctc_2024,@ou_ctc,,https://www.omu.ac.jp/campus-life/activities/list/cap-comuc/index.html,,毎週,,FALSE
クリケットクラブ,大阪大学,文化系（音楽・演劇・アート）,,@osaka_cricket,@ou_cricketclub,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E3%82%AF%E3%83%AA%E3%82%B1%E3%83%83%E3%83%88%E3%82%AF%E3%83%A9%E3%83%96,,月4日,,FALSE
男声合唱団,大阪大学,文化系（音楽・演劇・アート）,,@OUMC_Official,@ou_mannerchors,,https://osakamalechorus.wixsite.com/handaidansei,,週2回,,FALSE
交響楽団,大阪大学,文化系（音楽・演劇・アート）,,@ouso_handai,@ouso_handai,,http://ocusym.blog129.fc2.com/blog-entry-456.html,,,,FALSE
E.S.S,大阪大学,趣味・その他,,@ess_dm,@e.s.s_oue,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6e-s-s,,月3日,,FALSE
将棋部,大阪大学,運動系（スポーツ・アウトドア）,,@daikei_shogi,@daikeishogibu.,,https://www.osaka-ue.ac.jp/campus/club/club03/japanese_chess.html,,,,FALSE
写真部,大阪大学,運動系（スポーツ・アウトドア）,,@handaiphoto,@omu_photo_s,,https://wannalab.net/2020/11/11/online-photo2/,,,,FALSE
混声合唱団,大阪大学,文化系（音楽・演劇・アート）,,@oumc_hankon,@hankon_official,,https://www.hankon.net/sns%E7%AD%89%E3%83%AA%E3%83%B3%E3%82%AF/,,,,FALSE
フロイントコール,大阪大学,文化系（音楽・演劇・アート）,,@freundchor_2026,@freund_chor,,https://search.yahoo.co.jp/realtime/search/tweet/2030816327892668473?detail=1&ifr=tl_twdtl&rkf=1,,,,FALSE
軽音楽部,大阪大学,運動系（スポーツ・アウトドア）,,@beatcrazy10,@folk_ou,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E8%BB%BD%E9%9F%B3%E6%A5%BD%E9%83%A8rock,,,,FALSE
ギタークラブ,大阪大学,文化系（音楽・演劇・アート）,,@handai_guitar,@handai_guitar,,https://beevamp.site/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E3%82%AE%E3%82%BF%E3%83%BC%E9%83%A8%E7%89%B9%E8%A8%AD%E3%83%9A%E3%83%BC%E3%82%B8/,,,,FALSE
天文同好会,大阪大学,趣味・その他,,@handaisyoukai,@ouasc_official,,https://www.kyoto-su.ac.jp/department/sc/news/20090614_tenmon.html,,,,FALSE
落語研究部,大阪大学,運動系（スポーツ・アウトドア）,,@handai_ochiken,@hanochi_2023,,https://www.jyukubaito.com/jyukubaito_blog/handai_ochiken/,,,,FALSE
古美術研究会,大阪大学,文化系（音楽・演劇・アート）,,@hankobi,@handai_kobiken,,https://www.oka-pu.ac.jp/faculty/design/architecture/page-18278/page-64645/,,,,FALSE
アマチュア無線クラブ,大阪大学,文化系（音楽・演劇・アート）,,@JA3YKC,,,https://www.ja3ykc.com/,,,,FALSE
奇術研究会,大阪大学,文化系（音楽・演劇・アート）,,@oumc_magic,@oumc_magic,,https://oumc.ojaru.jp/,,,,FALSE
鉄道研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@osussr1,@handai_tekken,,https://www.osaka-sandai.ac.jp/club_circle/club/227,,毎週,,FALSE
マンドリンクラブ,大阪大学,趣味・その他,,@handaimc,@handai__mandolin,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E3%83%9E%E3%83%B3%E3%83%89%E3%83%AA%E3%83%B3%E3%82%AF%E3%83%A9%E3%83%96,,月7日,,FALSE
書道部,大阪大学,運動系（スポーツ・アウトドア）,,@soraue4kai,@osaka_u.shodo,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E6%9B%B8%E9%81%93%E9%83%A8,,,,FALSE
コントラクトブリッジクラブ,大阪大学,文化系（音楽・演劇・アート）,,@imaker_handai,,,https://gakumado.mynavi.jp/gmd/articles/57244,,週2日,,FALSE
茶道部,大阪大学,運動系（スポーツ・アウトドア）,,@OU_sadou,@osakau_tceremony,,https://handaisadoubu.web.fc2.com/,,月8日,,FALSE
フォークソング同好会,大阪大学,文化系（音楽・演劇・アート）,,@folk_ou,@folk_ou,,https://ww.twstalker.com/folk_ou,,,,FALSE
陶芸部,大阪大学,運動系（スポーツ・アウトドア）,,@oupc_,@kubridge_peer,,https://www.nua.ac.jp/teacher/detail/20224206.html,,,,FALSE
生物研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@ouseibutsu,@ouseibutsu,,https://handaisyokai.wixsite.com/my-site/post/%E5%A4%A7%E9%98%AA%E5%A4%A7%E5%AD%A6%E7%94%9F%E7%89%A9%E7%A0%94%E7%A9%B6%E4%BC%9A,,不定期,,FALSE
喜多流能楽研究会,大阪大学,文化系（音楽・演劇・アート）,,@handaikitakai21,@handai.kitakai21,,https://handaisyokai.wixsite.com/my-site/post/%E5%96%9C%E5%A4%9A%E6%B5%81%E8%83%BD%E6%A5%BD%E7%A0%94%E7%A9%B6%E4%BC%9A,,,,FALSE
創作人形劇団せせくらせ,大阪大学,文化系（音楽・演劇・アート）,,@sesekurase,@sesekurase,,https://twstalker.com/sesekurase,,,,FALSE
舞踏研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@handaibuken2025,@handaibuken2026,,https://ballroomdancer.web.fc2.com/,,,,FALSE
吹奏楽団,大阪大学,文化系（音楽・演劇・アート）,,@OUWO_handai,@hanstagram_ouwo,,https://www.osakac.ac.jp/campuslife/club/introduction/sct03_1.php,,毎週,,FALSE
美術部,大阪大学,運動系（スポーツ・アウトドア）,,@imaker_handai,@osaka._.uart,,https://www.osakac.ac.jp/campuslife/club/introduction/sct03_17.php,,,,FALSE
囲碁部,大阪大学,運動系（スポーツ・アウトドア）,,@handai,@kagaya_kaga,,https://search.yahoo.co.jp/realtime/search?rkf=1&p=%E6%98%A5%E3%81%8B%E3%82%89%E9%98%AA%E5%A4%A7&btid=MjAzMDgwMjAzODgzNDIwNDgwNA%3D%3D&ifr=tp_bz,,,,FALSE
映画研究部,大阪大学,運動系（スポーツ・アウトドア）,,@HandaiEiken,@cinema_osaka_u,,http://oucinema.web.fc2.com/,,,,FALSE
考古学研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@KyoudaiKoukoken,,,https://cdn.hankyu-app.com/content/article/2025/article_02.html,,月1日,,FALSE
人権哲学研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@philosophoi_ou,@heechul_ju,,https://itami-cs.or.jp/wordpress/wp-content/uploads/2023/07/c5ade5a59df131b4ca64646b15dfac4e.pdf,,,,FALSE
Bible Club,大阪大学,趣味・その他,,@oubibleclub,@bibleclubosaka,,https://www.yelp.com/biz_photos/bible-club-osaka-%E5%A4%A7%E9%98%AA%E5%B8%82?select_video=dGL3E48iP_nMnC9pFzTa6g,,,,FALSE
法律相談部,大阪大学,運動系（スポーツ・アウトドア）,,@handai_housou,@handai_housou,,https://www.twstalker.com/handai_housou,,,,FALSE
ボランティアサークル フロンティア,大阪大学,文化系（音楽・演劇・アート）,,@frontier_vol,@frontier_volunteer,,https://frontierweb21.wixsite.com/website,,,,FALSE
SF研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@ousf1,@cinema_osaka_u,,https://ousf.net/,,,,FALSE
推理小説研究会,大阪大学,学術・研究（ゼミ・研究会・勉強会）,,@osaka_u_mys,@osaka_u_mys,,https://mystery5648.wixsite.com/ou-mystery,,,,FALSE
第２劇場,大阪大学,文化系（音楽・演劇・アート）,,@dai2gekijo,@dai2gekijo,,http://dai2gekijo.net/,,,,FALSE
